Tags,Metastasis,ENSG00000227217,FCRL2,LEFTY2,TMEM217,ENSG00000247699,ENSG00000236911,TNFRSF13B,AC108938.5,CLECL1,FGD2,CD300LB,SIGLEC11,DNASE1L3,KCNT1,SLC9A5,ITGAD,ENSG00000242797,PATL2,FCRL3,UMODL1-AS1,ENSG00000216863,ENSG00000227467,ENSG00000267432,BFSP2,ENSG00000233665,KMO,CD68,DOK3,TM4SF19,FGR,LILRA1,KLRC4-KLRK1,FCRL5,TLX1NB,ENSG00000250456,CD160,ENSG00000226239,ENSG00000223991,ENSG00000272789,CD5L,ENSG00000261644,ENSG00000205015,CD36,ENSG00000231236,HIST2H3C,ENSG00000253745,ENSG00000237484,ENSG00000236054,CFP,KLRF1,TRG-AS1,CRHBP,KRT72,KLRD1,ENSG00000264345,CHRNA4,ADRA1A,CD22,PARVG,ENSG00000248115,ENSG00000262319,ATP4B,ENSG00000237928,ENSG00000253988,NKX2-5,IDI2-AS1,C11orf21,ENSG00000241560,ENSG00000231808,TEX101,LINC00528,ENSG00000228835,ADAD2,TLR10,ENSG00000225411,PARP15,FAM9C,ATG16L2,ENSG00000253782,OR5AK2,GDF7,HBA2,ENSG00000256609,TRAPPC3L,HMOX1,LMAN1L,LRTM1,FGFBP2,AIF1L,ENSG00000269553,NR5A1,FCRL6,NCR1,CCM2L,H3F3C,CR1,ENSG00000231749,BMF,SCN11A,ENSG00000249988,ENSG00000242258,KIR3DX1,SPIC,KLHL14,CASP16,ENSG00000233024,P2RX5,ENSG00000261924,GPR182,ENSG00000257950,STAB2,PTGDR,MMP12,ENSG00000261606,IL34,TBX21
TCGA-2J-AABT-01,0,0,0.016006993,0.473865885,0.335252055,0,0,0.053215361,0.151711501,0.423399385,2.057198542,0.922744305,0.297690723,0.205751897,0.05325319,0.239050367,0.177430497,0.135812029,0.294144855,0.388016565,0,0.02408334,0.363509014,0.019634624,0,0.111003765,0.531041285,1.121922763,2.177608479,0.68215584,11.53623166,0.250911915,0.062471737,0.045635204,0,0,0.142720624,0.107254011,0,2.248982536,0.021977028,0.234676438,0,1.942373844,0.010367956,0,0,0.032580834,0.059054246,1.250308473,0.299864338,0.398609011,0.125166349,0.037587452,0.124053277,0.095701384,0.002534065,0.064608253,0.661658768,2.824738693,0,0.030289327,0.018136956,0.234294437,0,0.051552608,0.063450918,0.282796566,0.013261813,0,0,0.249886948,0.016247917,0.019694325,0.134394972,0.018754545,0.700790636,0.004606997,3.404401554,0,0,0.141181384,0.756667021,0.04988501,0.029366475,10.53702088,0,0,0.561346041,2.001547771,0,0,0.454680108,0.028513249,1.283145815,0.306389295,0.774442482,0,4.885250846,0.374879083,0,0.62155206,0,0,0.145967616,0.15745502,0.035627446,0.173907003,0.025659891,0.109483937,0.105117558,0.072641555,0.124572722,3.945920265,0.007945765,4.205889417,0.206486537
TCGA-HV-AA8X-01,1,0.052365512,0.031390319,0.033188176,0.18853115,0,0,0.005590572,0.130161497,0.080723826,1.056061009,0.145930362,0.068802969,0.094567325,0.010216127,0.227068612,0.017997306,0.042803442,0.2412699,0.103209237,0.009269747,0.003542125,0.081006242,0.018048862,0.028763086,0,0.083444875,0.743451527,0.769819738,0.135863549,1.051169075,0.032561984,0.00765684,0.115061607,0,0,0.044980801,0.069014259,0,0.13976429,0.008080834,0.051773554,0.014967217,0.219753956,0.007624483,0,0,0.007986531,0,0.182157829,0.047253641,0.148969105,0.056643679,0,0.026227888,0.035188882,0,0.003393729,0.302902053,0.490660495,0,0,0,0.053842998,0.033299546,0.018955615,0,0.363939687,0.029257783,0.047708003,0.012427382,0.431845774,0,0.014482994,0.047063147,0,0.115323939,0.020327616,2.199539905,0,0.039852468,0.016286002,0.510074348,0.073369794,0,5.058595585,0.00966238,0,0.174649457,3.692900125,0,0,0.044582244,0.031452503,1.204447267,0.225315374,0.006924214,0.006637635,5.862505129,0.005152935,0,0.073133226,0.003872493,0,0.039756669,0.133159326,0.026200039,0.061576343,0.014152505,0.034505701,0.016804851,0.032051888,0.052348247,5.083422627,0,1.395389646,0.068331585
TCGA-HZ-7919-01,0,0,0.083318381,0.099580428,0.187445512,0,0,0.08774298,0.480673048,0.266165003,1.212869439,0.761204509,0.098168162,0.430713822,0.042442997,0.229922554,0.049846653,0.065861965,0.215065339,0.325090954,0.008558056,0.009810529,0.074786934,0,0.061961155,0.037681848,0.280419558,0.937484452,1.410030772,0.086837909,3.190930705,0.165341088,0.042413886,0.289175341,0.029068427,0,0.032299066,0.01820447,0.015627121,0.215056324,0,0.11153008,0,1.691892642,0,0.099580428,0.030285618,0.051613518,0,0.328336866,0.625301864,0.257317755,0.098052794,0,0.093698523,0.324872319,0.001720451,0.006266347,0.699116369,1.35685236,0.011357107,0.006854769,0,0.039767333,0.061485902,0,0.057438241,0.161453574,0.027011497,0.088090379,0.011473262,0.093310549,0,0.013371052,0.195524293,0.025466016,0.895012325,0.00625565,1.543733541,0,0,0.110887797,0.385292498,0.067736779,0.046521433,8.700472441,0,0,0.249190064,1.362366998,0.042121377,0.026772061,0.253816382,0.067754671,0.580776769,0.208016637,0.209357753,0.012256053,4.917923965,0.202185888,0,0.227874513,0.00357518,0,0.040374757,0.048105364,0.012094257,0.13118949,0.008710625,0.047784755,0.068264449,0.031563822,0.12082294,4.282489793,0.002697306,1.887256481,0.308417424
TCGA-H6-8124-01,1,0,0.027512684,0.036360566,0.209730188,0.018056984,0.011550395,0,0.173840296,0.141504082,0.516696979,0.243016911,0.060303763,0.049731274,0.022385331,0.394827836,0.098588158,0.012505316,0.138546635,0.031927002,0.008124659,0,0.262698409,0.009491576,0.033613323,0.044716953,0.105317223,1.088670885,0.811833914,0.174040547,1.872680081,0.147454672,0.02013298,0.039218701,0.009198781,0,0.10075109,0.043206395,0.007417866,0.061249629,0.014165224,0.075629977,0,0.359419969,0.013365267,0.063024981,0,0.010499936,0,0.114039956,0.06902736,0.11371965,0.031029066,0,0.049973841,0.092526035,0.003266647,0.00892351,0.197701352,0.53052821,0.010781959,0.00650763,0.409154108,0.113260302,0,0,0.068161813,0.053854163,0.025643579,0,0.010892232,0.225489375,0.010472543,0.012693915,0.098998689,0.012088183,0.657007098,0.002969426,1.725964365,0,0,0.055312518,0.264174802,0,0.03154678,9.294153693,0,0.010981625,0.19482282,0.886322241,0.039988264,0.045749285,0.429825177,0.045945311,0.383265943,0.345593934,0.312546733,0.011635381,3.800243187,0.018065579,0,0.096148658,0.003394126,0,0.027876434,0.096412777,0.017222668,0.033212209,0.008269501,0.02016215,0.058915816,0.232231582,0.057352109,2.775386073,0.002560709,1.519034688,0.066545121
TCGA-IB-A5SP-01,0,0,0.017460827,0.101534855,0.072602463,0,0,0.006219497,0.103431678,0.089805061,0.940326583,0.511393597,0.222670942,0.112219647,0.030307777,0.191497165,0.015016469,0.031745817,0.23138981,0.050655894,0.010312572,0,0.018023849,0.016063453,0.010666288,0.011351782,0.129965111,1.512965895,1.566291588,0.232535183,3.304891229,0.193200684,0.051109295,0.024890009,0.035027841,0,0.250205163,0.065809883,0,0.207316579,0.008989909,0.115195908,0,0.683222392,0.008482219,0.239991474,0,0.013327494,0,0.279850198,0.17523187,0.192458054,0.078769945,0,0.062162811,0,0.004146332,0.022653094,0.286789617,1.140181306,0.009123643,0,0,0.047920164,0.074091328,0.010544038,0.121124224,0.089389537,0.04339895,0,0.207381487,0.010221859,0,0.01074153,0.141365621,0,0.116269703,0.003769071,1.88840454,0,0,0.090590689,0.335315191,0,0,9.1530054,0,0,0.105980235,0.808335126,0,0.006452138,0.15705919,0.11663611,1.493568897,0.187997106,0.071254337,0,3.08873918,0.011465255,0,0.233911543,0.008616279,0,0.013268759,0.180343652,0.01457374,0.052695025,0,0.031989591,0.078520496,0.028526118,0.043677974,8.223742002,0,1.918212196,0.202716593
TCGA-IB-AAUN-01,0,0,0.100251122,0.080756518,0.238197797,0,0,0.115629685,0.309179935,0.336727933,1.106730468,0.168668301,0.152197913,0.17641759,0.033145091,0.213880337,0.032844523,0.138871021,0.288479005,0.144035142,0.022556001,0.01723805,0.147833871,0.021959075,0.046659321,0.049657993,0.134010185,0.441227937,1.302221884,0.089006526,3.475273296,0.099041013,0.074525305,0.626062971,0.025538021,0,0.066886977,0.083965918,0.020593773,0.311746699,0.068820599,0.272957031,0.036419606,1.18403506,0.027828888,0.014581038,0.039911072,0.029150341,0.052836321,0.374646005,0.325782048,0.187089192,0.025843238,0.022419869,0.141514151,0.085624819,0.002267249,0.008257934,0.65079867,1.132550455,0.029933304,0.018066741,0,0.131015729,0.040513756,0.046124544,0.037846707,0.16676346,0.023730908,0,0.030239448,0.111787958,0,0.023494234,0.131696128,0.025169769,0.302539989,0.004121919,1.843820222,0,0,0.31455198,6.685337768,0,0.043790712,6.395479698,0,0,0.115901755,2.073319585,0,0,0.171762553,0.076533118,0.802695439,0.548258063,0.128470836,0,5.749517151,0.02507719,0,0.189076638,0.009422907,0.021330564,0.067717705,0.077481968,0.039845213,0.443736829,0.017218587,0.041981221,0.081782215,0.062393279,0.103495082,7.163973621,0.003554571,1.146214545,0.147796167
TCGA-F2-A44H-01,0,0,0,0.100383813,0.277812905,0,0,0.011273149,0.199973417,0.348806044,1.29502063,0.559098472,1.14774374,0.127127319,0.051500961,0.56126512,0.063508901,0.086311316,0.2180909,0.048968712,0.01869205,0.007142545,0.016334563,0,0.019333179,0.020575671,0.874967778,1.279752218,4.457699274,0.906185489,10.67882655,0.645655216,0.015439691,0.067671574,0,0,0.060467912,0.079522464,0,0.328800188,0.016294658,0.069599444,0,1.756672067,0.06149778,0,0,0.024156749,0,1.014484897,1.11165778,0.30038985,0.042832337,0,0.080480855,0,0,0.006843311,0.389865369,2.917331115,0.008268529,0,0.053789893,0.130286533,0.201441343,0,0,0.314515228,0.01966569,0,0.050118572,0.185276297,0,0.107082579,0.104390913,0,0.327017542,0,2.503261873,0,0,0.065680058,26.27460304,0,0,13.82800588,0,0.02526495,0.288141697,0.687260028,0,0,0.928948021,0.042281754,1.60883136,0.265030994,0.349059573,0,6.391981213,0.046758032,0,0.368675081,0,0,0.048100577,0.058371762,0.039623446,0.114614836,0.019025282,0.162351643,0.094881545,0.086175022,0.435426786,48.54041239,0,3.530621126,0.199026718
TCGA-HZ-A77Q-01,0,0.033281602,0.822959667,0.168745515,0.497728368,0,0.016751298,0.291359334,0.346660837,0.381123659,1.900681633,1.317021522,0.325977194,0.496855839,0.049779637,0.297943733,0.062911358,0.0362724,0.518191269,1.5704457,0.023566048,0.040522415,0.113266122,0.330370448,0.21936917,0.14267455,0.801881753,1.267711282,3.84089434,0.584522379,9.14259218,0.489786511,0.009732814,0.773947997,0,0,0.012705845,0.062661338,0.010757976,0.651413145,0.02054353,0.372927588,0,5.294897275,0.058150106,0,0,0.106594878,0,1.824800578,0.400435786,0.397042262,0.162002919,0.035135731,0.405865736,0.223647646,0,0.077649484,5.029925985,3.508994366,0.010424568,0.018875761,0.067815738,0.23270034,0,0.204807415,0.019770732,0.186246985,0.012396784,0.06064292,0.015796778,0.291984427,0.030376225,0.055229163,1.18449988,0.01753124,1.72244832,0,2.889578462,0,0,0.178551068,2.858718561,0.046631154,0.018300656,26.23445478,0,0,0.302729454,3.389686283,0.811918076,0,0.321128212,0.106613648,1.531005164,0.286404403,1.34883817,0.008437276,3.871883968,0.08187542,0.03887127,1.138779614,0.00984486,0.022285737,0.500304086,0.051514639,0.008325893,1.80626166,0,0.043861121,0.093988823,0.035309745,0.507377094,2.975062672,0,4.044526966,0.434290533
TCGA-F2-6879-01,1,0,0,0,0.156674341,0,0,0.003896571,0.263523583,0.104489695,0.955114126,0.03559919,0.209258036,0.109854099,0.021361608,0.41352983,0.021951892,0.069611644,0.202954929,0.019041825,0,0.002468825,0.045168418,0.015095847,0,0.007111994,0.272189856,0.897332841,1.334218017,0.058274157,1.883398873,0.064303549,0.010673478,0.002227688,0.109726294,0,0.024384235,0.041230486,0,0.389657129,0.033793554,0.204485285,0,0.615400162,0,0.083531571,0,0.044532243,0,0.214626485,0.06587061,0.133974122,0.034545058,0.006421926,0.031792296,0.073578873,0,0.120635129,0.202135822,0.695157142,0.002858022,0.00517502,0.027888766,0.015011208,0.069628329,0,0.086726195,0.168010058,0.04758221,0,0.112602859,0,0,0.006729666,0.01968152,0.014419209,0.145688039,0.002361357,0.958361189,0,0,0.011351177,2.763333648,0,0.025086739,7.373673849,0,0,0.033198787,2.198007407,0,0.004042323,0.046610053,0.080380934,0.673728774,0.248650647,0.111000452,0,2.679205734,0.001795772,0,0.1146895,0.005398177,0.012219813,0.002770999,0.088775443,0.00913058,0.019808346,0.023016353,0.024050121,0.072619419,0.007446613,0.173309419,12.9839619,0,0.693809559,0.174630194
TCGA-3A-A9IZ-01,0,0,0.012856103,0.013592427,0.237581911,0,0.021589034,0.009158615,0.324927766,0,0.316592443,0.286880158,0.030740389,0.010328172,0.025104475,0.22199375,0.00737091,0.09349557,0.143109364,0.094485868,0,0,0.106165174,0.047308963,0,0,0.098425079,0.386176427,0.721613783,0.18833277,3.022949429,0.071125151,0,0.075922333,0,0,0.024562894,0.080757786,0,0.114482692,0,0.197905732,0,0.321434351,0.01249062,0,0,0.039251209,0,0.206048831,0.232236318,0.047234505,0.011599388,0,0.056044159,0,0,0.016679079,0.137252833,0.443223657,0.013435159,0,0.021850191,0.105848349,0,0.062107134,0.152882843,0.061944434,0.031953891,0.078156453,0,0.105366478,0,0.015817604,0.038550017,0.011297111,0.383757127,0,4.437204067,0,0,0.043355226,20.32067785,0,0,47.18114974,0,0.020525937,1.066429174,0.423363434,0,0,0.012172626,0.034350855,0.339332541,0.061519555,0.059552968,0.010873941,2.930773733,0.059091676,0,0.089856521,0.01903205,0,0.006513038,0.056907383,0.021460782,0.077596861,0.00772833,0.084792165,0.049554236,0.028004379,0.11791755,6.957175513,0,1.033779223,0.037314175
TCGA-2L-AAQE-01,0,0,0.672388441,0.422939901,0.18088186,0.02234423,0,0.485069101,0.221837309,0.312680729,1.670421829,0.221580279,0.067837823,0.321369836,0.01662015,0.154912846,0.063437823,0.015474437,0.234604265,1.152298788,0.010053686,0.053783541,0.017571381,0.035235444,0.072789657,0.066400847,0.228064464,0.226164299,2.393148427,0.034004647,1.598570774,0.064745517,0.016608751,0.159456849,0.011382835,0,0.075887479,0.021385933,0.009179079,0.252640157,0,0.131021382,0.016232987,1.327885656,0.008269282,0,0.035578415,0.021654871,0,0.54094586,0.444165457,0.25016881,0.069113262,0.019986018,0.033393095,0.076329579,0,0.040488091,3.372555352,1.220973453,0,0.008052728,0,0.163510135,0,0.051396708,0.084345381,0.302446187,0.010577367,0.051742647,0,0.139513509,0,0.036651566,1.133160299,0.022437395,1.583003677,0,2.120770014,0,0,0.139098503,1.106422219,0,0.054651647,12.19000837,0.005239762,0,0.120539672,1.153629618,0.445343614,0.025160656,0.257880241,0.045483236,0.673954484,0.203641829,0.461852209,0,6.334584358,0.022354866,0,0.49573794,0,0,0.146604168,0.125583088,0.007103941,0.503447316,0.025582293,0.049898444,0.080194532,0.011587501,0.184519774,0.459443786,0,1.629070797,0.370551783
TCGA-HZ-8636-01,0,0,0.133490304,0.055227076,0.788339434,0.005078938,0,0.06615495,0.385060236,0.810239569,1.554868244,0.545033484,0.138778407,0.233134204,0.040296855,0.498390076,0.083190487,0.052761069,0.403025563,0.469215212,0.041134412,0.020957529,0.03594644,0.056064154,0.028363535,0.083012557,0.488777268,1.039337628,2.871079876,0.162317387,5.285647657,0.505727184,0.022651434,0.267111463,0.007762099,0,0.166334884,0.021875007,0.00625933,0.482379842,0.053787934,0.216981044,0,2.128800388,0,0,0.024261371,0.053160227,0,0.65435717,0.174739636,0.305646279,0.130914462,0.006814359,0.091084692,0.156150313,0.001378228,0.047688861,0.846036038,1.834766183,0.012130686,0,0.009864334,0.159285181,0.073883202,0.04906729,0.138038835,0.429961878,0.0721284,0,0,0.23104463,0.008836923,0.014281809,0.581277596,0.04590103,0.69299322,0,2.674325549,0,0,0.07528018,1.011693503,0.054262956,0.079859246,14.50113747,0.00357306,0.009266496,0.211365064,2.589932261,0.37117109,0,0.549536857,0.038769491,0.9929156,0.374938028,0.591478047,0.098181468,4.338496133,0.038110163,0,0.824841914,0.028640253,0.025933091,0.017641983,0.132736877,0.024221336,0.126112807,0.038378755,0.046786272,0.116828465,0.148551267,0.503305461,14.20817868,0.004321546,3.036854372,0.376218314
TCGA-IB-7887-01,0,0,0.066987826,0.096578868,0.202572147,0.005329104,0.030679502,0.030368386,0.101006657,0.071591448,0.917977062,0.379365582,0.043684208,0.039138781,0.018498245,0.173365514,0.055864376,0.01107197,0.174315647,0.047112604,0.007193419,0.008246177,0.069147842,0.025210984,0.02232045,0.015836617,0.15540979,0.872424699,1.9391151,0.072991044,3.413602436,0.214781685,0.023767145,0.173617476,0.008144426,0,0.108595086,0.045904948,0.006567638,0.01807642,0,0.147314967,0,0.689738302,0,0.037200749,0,0.021691705,0.03370046,0.282712687,0.574485857,0.290868425,0.00549451,0,0.304411739,0.027306933,0,0.010534275,0.422599062,1.046193716,0.031820476,0,0.020700417,0.050139263,0,0.022064628,0.012069836,0.088027303,0.022704339,0,0.028931328,0.121212441,0.018544383,0.003746317,0.186259573,0,0.299240747,0,1.787293746,0,0,0.018957157,0.359839024,0,0.027930922,11.44356921,0.007498106,0.019445846,0.221775987,0.482465426,0.070809702,0.004500617,0.876439069,0.073222394,0.565560676,0.203988215,0.18672083,0.010301746,4.83493638,0.013995556,0,0.092222217,0.006010189,0.013605221,0.009255475,0.094347525,0,0.06983797,0.025625807,0.008925593,0.033905916,0.006632692,0.177724648,3.196922023,0,2.041526477,0.430099864
TCGA-IB-7886-01,0,0,0.132808316,0.056165925,0.141122786,0.040676568,0,0.037844758,0.419578052,0.341531902,1.31151053,0.463059142,0.238169719,0.149371386,0.036019242,0.244822903,0.053300966,0.060365246,0.25695528,0.084764329,0,0.008991761,0.034272677,0.006108989,0.048677135,0.025902743,0.307854635,1.595738328,1.226167032,0.088433973,3.688406909,0.160726389,0.051832134,0.217712494,0.062165669,0,0.181849735,0.025027737,0,0.098554058,0.027351159,0.423491074,0,1.605479224,0.012903274,0.01014107,0.027758036,0.047305948,0,0.370663192,0.226580473,0.365962479,0.029956496,0.007796477,0.214214075,0.059551814,0,0.017230108,0.6025959,1.569550801,0,0,0.045144117,0.136681591,0.112708802,0.016039744,0.013161138,0.299957339,0.033009556,0,0.052578621,0.373191367,0,0,0.179206194,0.005835167,0.487920437,0,2.093111151,0,0,0.09474291,0.706273382,0.062083592,0.04263884,11.4378111,0,0,0.094044225,0.979284009,0.115818011,0.004907543,0.389818014,0.06209999,0.720560835,0.460751878,0.483374776,0.011233185,6.628651515,0.037062365,0.025876135,0.510538167,0.009830407,0,0.043733363,0.048989532,0.005542446,0.220441202,0.003991826,0.038930424,0.071099117,0.115718253,0.121813206,3.844428681,0,1.248427906,0.372620302
TCGA-3A-A9IX-01,0,0.022886581,0.905472404,0.420646166,0.589465332,0.006002778,0,0.61084606,0.303400866,0.675373552,2.267682636,1.179921029,0.535804209,1.377702359,0.032743361,0.256106708,0.302833408,0.062358117,0.4181562,1.440804415,0.040513844,0.080501291,0.120374073,0.012621337,0.134091039,0.089192947,0.449309843,0.34077899,3.5624451,0.356278618,7.350690091,0.87285676,0.053543297,0.659334026,0,0,0.096110959,0.034471988,0,0.590484525,0,0.362045804,0,4.694172312,0.019993886,0.010475862,0,0.03141494,0,1.800767778,1.005084168,0.781291339,0.21661826,0.128861862,0.186398601,0.092276745,0.003257846,0.047463825,4.678531367,3.090418131,0.050180247,0.038940579,0.023317242,0.169432722,0.087322289,0.082846362,0.054382533,0.917185578,0.051148977,0.083403981,0.043451542,0.530078637,0.010444328,0.075958284,2.077484988,0.006027807,2.012963494,0.002961425,2.212542984,0,0,0.656623487,6.282580273,0,0.025169428,18.65363854,0,0.021904076,0.208176337,7.814633533,0.797610488,0.005069558,0.376707462,0.027492913,1.964813388,0.114887603,0.649132495,0,5.904763009,0.144135246,0.026730398,0.831043263,0,0.122600905,0.305814598,0.07084959,0.022901687,1.175856798,0.00412361,0.050269569,0.132203432,0.119538523,0.537657317,1.092351823,0,3.558171461,0.876028963
TCGA-H8-A6C1-01,1,0.060502067,0.480547655,0.028758717,0.377005025,0.023803062,0.030451904,0.374635616,0.200514658,0.386390597,1.806546375,0.413082311,0.122853709,0.546305989,0.021639766,0.677033649,0.077976479,0.049454242,0.773794933,0.417360618,0.032130243,0.024555006,0.065515095,0.025023954,0.06646459,0.070736093,0.401067856,0.858969044,2.725379046,0.096599403,5.59065919,0.532970765,0.06192592,0.230798408,0,0,0.179007501,0.091128796,0.068448607,0.645923476,0,0.259211899,0,1.983588528,0,0.027693579,0,0.009227478,0,1.523340505,0.291178202,0.394200998,0.065444976,0.021290885,0.069829063,0.081313062,0.008612313,0.011763141,1.690266059,1.679505507,0.014212986,0.008578482,0.04623041,0.087092775,0.153894519,0.01095047,0.071881766,0.131061396,0.078875668,0.110241747,3.790604141,0.477714237,0.027610215,0.050200085,0.929826526,0.007967437,1.161712196,0.003914354,5.032048959,0,0.023022373,0.183461084,3.241313422,0,0.016634228,9.534421366,0.011163721,0,0.256819174,1.099130398,0.158139885,0,0.223207551,0.072679187,1.285230418,0.433874804,0.42400524,0,8.200512582,0.047628785,0,0.623162929,0,0.040512868,0.119428559,0.066891142,0.00756775,0.596515725,0.032703043,0.033222665,0.089313551,0.069126608,0.189006622,14.46296423,0.027004603,3.491400068,0.201758423
TCGA-F2-A44G-01,0,0,0.02372418,0.040132744,0.219212465,0,0.031871687,0.067603889,0.202368294,0.125505186,0.981975247,0.379401973,0.189090613,0.060989531,0.035002528,0.52259216,0.054408027,0.207039948,0.352118349,0.066073547,0,0.017133236,0.107752321,0.104762666,0.104345133,0.012339013,0.556998743,1.578762362,1.812025419,0.303309708,5.360828833,0.124689153,0.00925902,0.056041713,0,0,0.066480279,0,0.020468555,0.422524307,0.009771735,0.041738053,0.01809908,1.872022868,0.027659678,0,0,0.019315397,0,0.508728129,0.323801167,0.151085689,0.051372203,0.022283547,0.106179746,0.042552093,0,0.012311584,0.420836679,1.425101853,0,0,0,0.091153372,0.080534834,0.1031492,0.244507796,0.074301488,0.011793307,0,0.12022232,0.144440717,0.158936296,0.01167569,0.159350879,0.016677818,0.549105131,0.004096856,5.394777796,0,0,0.125548098,0.841099788,0,0.060934227,21.56451623,0,0.424231476,0.38399009,0.507252431,0.22068396,0,0.116807169,0.278915147,0.853476234,0.272462221,0.21560717,0,5.199058039,0.021809122,0,0.099490753,0.060876478,0.021200866,0.014422705,0.070009862,0.023761763,0.171833274,0.022818522,0.027817306,0.105670431,0.025839126,0.490590702,30.55630852,0,1.633634507,0.128535321
TCGA-IB-8126-01,1,0.045929446,0.41986669,0.145545652,0.228959211,0,0.023117211,0.289303758,0.048927339,0.374240918,0.60438308,1.228747764,0.932629751,1.034039904,0.026881493,0.183099062,0.197316481,0.100113645,0.503500708,1.104927026,0.008130434,0.0248542,0.099470057,0,0.050455826,0.125296473,0.278118012,1.033779716,1.570661294,0.045832701,2.33499803,0.25227913,0.094020694,0.333595932,0.01841064,0,0.118357094,0.060531952,0.029692554,0.286034789,0.02126294,0.272461461,0,7.143602198,0.013374768,0,0.057544661,0.031522201,0,0.60484142,0.400643286,0.767099593,0.366403261,0.024244095,0.272050949,0.092591808,0.004903454,0.065485588,1.766445445,1.811915579,0.010789624,0.013024512,0.023396855,0.207791492,0.087620436,0.008312923,0.04092616,0.659146068,0.068431489,0,0.032699925,0.233708583,0.010479988,0.02964019,0.862726426,0.024193551,1.495121478,0.002971536,1.977684523,0,0,0.342824281,11.02188658,0.032176081,0.012627682,10.00284129,0,0,0.612735552,2.256800833,0.520216965,0,1.355563489,0.045977971,1.170801407,0.32937105,0.528366897,0.005821826,4.994960046,0.065534278,0.026821664,0.320723353,0.013586154,0.015377438,0.129020156,0.091403349,0.022979881,0.602399212,0.00413769,0.141235375,0.082540776,0.2305225,0.533753768,1.411901558,0,2.38541046,1.005545623
